step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
10960,2023-07-03 13:40:02.578931714,1,193.26,6.0,-0.290505382043026,0.25398218204301576,0.020000000000010232,0.0165232
10961,2023-07-03 13:40:02.686196848,1,193.26,7.0,-0.15087534995283072,0.12442534995281139,0.010000000000019327,0.01645
10962,2023-07-03 13:40:03.481741166,1,193.26,10.0,-0.2806230820430351,0.25398218204301576,0.010000000000019327,0.0166409
10963,2023-07-03 13:40:03.481741166,1,193.26,4.0,-0.06255940464465386,0.03591850464463453,0.010000000000019327,0.0166409
10964,2023-07-03 13:40:04.590944544,1,193.29,8.0,-0.27040768204301574,0.25398218204301576,0.0,0.0164255
10965,2023-07-03 13:40:04.590972311,1,193.29,7.0,-0.30391293715707624,0.28734803715707624,0.0,0.0165649
10966,2023-07-03 13:40:04.590994963,1,193.29,7.0,-0.45728014351571106,0.43991004351571106,0.0,0.0173701
10967,2023-07-03 13:40:04.591012766,2,193.29,2.0,-0.04180991820430158,0.025398218204301576,0.0,0.0164117
10968,2023-07-03 13:40:04.591050840,1,193.29,5.0,-0.5577624389053467,0.5411668389053467,0.0,0.0165956
10969,2023-07-03 13:40:04.591077739,1,193.29,7.0,-0.27042698204301574,0.25398218204301576,0.0,0.0164448
10970,2023-07-03 13:40:04.591102106,2,193.29,4.0,-0.3297916638981164,0.31313026389811643,0.0,0.0166614
10971,2023-07-03 13:40:04.591127991,2,193.29,10.0,-0.27039588204301573,0.25398218204301576,0.0,0.0164137
10972,2023-07-03 13:40:04.591159176,1,193.29,5.0,-0.35237774556367724,0.33598684556367725,0.0,0.0163909
10973,2023-07-03 13:40:04.591261419,1,193.29,4.0,-0.27059848204301573,0.25398218204301576,0.0,0.0166163
10975,2023-07-03 13:40:04.598977536,1,193.29,4.0,-0.07060700435159044,0.04399100435157111,0.010000000000019327,0.016616
10976,2023-07-03 13:40:04.598977536,1,193.29,5.0,-0.2805981820430351,0.25398218204301576,0.010000000000019327,0.016616
10977,2023-07-03 13:40:04.606931986,1,193.28,8.0,-0.28050218204300664,0.25398218204301576,0.009999999999990905,0.01652
10978,2023-07-03 13:40:04.609508710,1,193.28,6.0,-0.2704668820430158,0.25398218204301576,0.0,0.0164847
10981,2023-07-03 13:40:04.804764073,2,193.27,7.0,-0.15359289102149878,0.12699109102150788,0.009999999999990905,0.0166018
10983,2023-07-03 13:40:05.264712824,2,193.26,10.0,-0.041946218204301576,0.025398218204301576,0.0,0.016548
10984,2023-07-03 13:40:05.264736309,1,193.26,9.0,-0.3180030313591108,0.3015871313591108,0.0,0.0164159
10985,2023-07-03 13:40:05.681855870,1,193.26,5.0,-0.2816259828331002,0.2651651828331002,0.0,0.0164608
10986,2023-07-03 13:40:05.681941533,2,193.26,7.0,-0.4563521435157111,0.43991004351571106,0.0,0.0164421
10987,2023-07-03 13:40:05.681966175,2,193.26,10.0,-0.3711903156888894,0.35466681568888936,0.0,0.0165235
10989,2023-07-03 13:40:05.862630348,1,193.29,7.0,-0.19614092322317261,0.17959252322317262,0.0,0.0165484
10990,2023-07-03 13:40:06.530006680,1,193.29,3.0,-0.26405050956191073,0.2475512095619107,0.0,0.0164993
10991,2023-07-03 13:40:06.530006680,1,193.29,4.0,-0.27048148204301575,0.25398218204301576,0.0,0.0164993
10992,2023-07-03 13:40:06.530023223,2,193.29,2.0,-0.07867027497640569,0.062212674976405695,0.0,0.0164576
10993,2023-07-03 13:40:06.530033585,1,193.29,9.0,-0.11154093075502138,0.09503143075502138,0.0,0.0165095
10996,2023-07-03 13:40:07.024375251,1,193.3,9.0,-0.12826837281719722,0.1015928728172063,0.009999999999990905,0.0166755
10997,2023-07-03 13:40:07.753140724,1,193.29,10.0,-0.4663690435157304,0.43991004351571106,0.010000000000019327,0.016459
10998,2023-07-03 13:40:07.935674117,1,193.29,7.0,-0.27047608204301576,0.25398218204301576,0.0,0.0164939
10999,2023-07-03 13:40:09.237725379,1,193.31,9.0,-0.04210681820430158,0.025398218204301576,0.0,0.0167086
11001,2023-07-03 13:40:09.237725379,2,193.31,6.0,-0.13583680293689043,0.11912820293689044,0.0,0.0167086
11002,2023-07-03 13:40:09.237729415,1,193.31,7.0,-0.09701311803554472,0.08031621803554471,0.0,0.0166969
11003,2023-07-03 13:40:09.237729415,1,193.31,4.0,-0.06749333640860315,0.05079643640860315,0.0,0.0166969
11005,2023-07-03 13:40:09.237733470,1,193.31,2.0,-0.15579097030934327,0.13911177030934327,0.0,0.0166792
11006,2023-07-03 13:40:09.271504630,1,193.305,6.0,-0.16060157030933872,0.13911177030934327,0.0049999999999954525,0.0164898
11007,2023-07-03 13:40:09.271504630,2,193.3,4.0,-0.24049899056125032,0.21400919056125942,0.009999999999990905,0.0164898
11009,2023-07-03 13:40:09.271535589,1,193.3,10.0,-0.05193901820429248,0.025398218204301576,0.009999999999990905,0.0165408
11010,2023-07-03 13:40:09.667054250,1,193.285,2.0,-0.18250723607108488,0.16063243607108943,0.0049999999999954525,0.0168748
11011,2023-07-03 13:40:09.667054250,2,193.28,6.0,-0.5348391640860224,0.5079643640860315,0.009999999999990905,0.0168748
11012,2023-07-03 13:40:09.667054250,1,193.28,6.0,-0.052273018204292476,0.025398218204301576,0.009999999999990905,0.0168748
11013,2023-07-03 13:40:09.667054250,1,193.28,2.0,-0.052273018204292476,0.025398218204301576,0.009999999999990905,0.0168748
11014,2023-07-03 13:40:10.383555039,1,193.28,6.0,-0.2705036820430158,0.25398218204301576,0.0,0.0165215
11015,2023-07-03 13:40:10.395970912,1,193.29,3.0,-0.09675351803554472,0.08031621803554471,0.0,0.0164373
11016,2023-07-03 13:40:10.490665489,2,193.32,2.0,-0.0788870749764057,0.062212674976405695,0.0,0.0166744
